GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG,SECONDS_LEFT_IN_Q,ABS_TIME
0021400468,27,8,0,1,8:15 PM,9:18,SUB: Stokes FOR Leuer,,,,,4.0,202720,Jon Leuer,1610612763.0,Memphis,Grizzlies,MEM,4,203950,Jarnell Stokes,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,558,162
0021400468,48,8,0,1,8:19 PM,7:02,,,SUB: Ginobili FOR Green,,,5.0,201980,Danny Green,1610612759.0,San Antonio,Spurs,SAS,5,1938,Manu Ginobili,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,422,298
0021400468,49,8,0,1,8:19 PM,7:02,,,SUB: Bonner FOR Splitter,,,5.0,201168,Tiago Splitter,1610612759.0,San Antonio,Spurs,SAS,5,2588,Matt Bonner,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,422,298
0021400468,57,8,0,1,8:23 PM,6:32,SUB: Prince FOR Stokes,,,,,4.0,203950,Jarnell Stokes,1610612763.0,Memphis,Grizzlies,MEM,4,2419,Tayshaun Prince,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,392,328
0021400468,70,8,0,1,8:25 PM,4:34,,,SUB: Mills FOR Joseph,,,5.0,202709,Cory Joseph,1610612759.0,San Antonio,Spurs,SAS,5,201988,Patty Mills,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,274,446
0021400468,84,8,0,1,8:30 PM,2:37,,,SUB: Diaw FOR Duncan,,,5.0,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,5,2564,Boris Diaw,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,157,563
0021400468,85,8,0,1,8:30 PM,2:37,,,SUB: Baynes FOR Bonner,,,5.0,2588,Matt Bonner,1610612759.0,San Antonio,Spurs,SAS,5,203382,Aron Baynes,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,157,563
0021400468,86,8,0,1,8:30 PM,2:37,SUB: Carter FOR Allen,,,,,4.0,2754,Tony Allen,1610612763.0,Memphis,Grizzlies,MEM,4,1713,Vince Carter,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,157,563
0021400468,124,8,0,2,8:39 PM,10:10,,,SUB: Green FOR Ginobili,,,5.0,1938,Manu Ginobili,1610612759.0,San Antonio,Spurs,SAS,5,201980,Danny Green,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,610,830
0021400468,125,8,0,2,8:39 PM,10:10,,,SUB: Joseph FOR Belinelli,,,5.0,201158,Marco Belinelli,1610612759.0,San Antonio,Spurs,SAS,5,202709,Cory Joseph,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,610,830
0021400468,126,8,0,2,8:39 PM,10:10,,,SUB: Bonner FOR Mills,,,5.0,201988,Patty Mills,1610612759.0,San Antonio,Spurs,SAS,5,2588,Matt Bonner,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,610,830
0021400468,127,8,0,2,8:39 PM,10:10,SUB: Pondexter FOR Lee,,,,,4.0,201584,Courtney Lee,1610612763.0,Memphis,Grizzlies,MEM,4,202347,Quincy Pondexter,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,610,830
0021400468,146,8,0,2,8:44 PM,8:28,,,SUB: Ayres FOR Baynes,,,5.0,203382,Aron Baynes,1610612759.0,San Antonio,Spurs,SAS,5,201965,Jeff Ayres,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,508,932
0021400468,165,8,0,2,8:49 PM,6:24,SUB: Leuer FOR Prince,,,,,4.0,2419,Tayshaun Prince,1610612763.0,Memphis,Grizzlies,MEM,4,202720,Jon Leuer,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,384,1056
0021400468,173,8,0,2,8:50 PM,6:02,SUB: Gasol FOR Leuer,,,,,4.0,202720,Jon Leuer,1610612763.0,Memphis,Grizzlies,MEM,4,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,362,1078
0021400468,179,8,0,2,8:53 PM,5:29,,,SUB: Ginobili FOR Green,,,5.0,201980,Danny Green,1610612759.0,San Antonio,Spurs,SAS,5,1938,Manu Ginobili,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,329,1111
0021400468,180,8,0,2,8:53 PM,5:29,,,SUB: Duncan FOR Ayres,,,5.0,201965,Jeff Ayres,1610612759.0,San Antonio,Spurs,SAS,5,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,329,1111
0021400468,181,8,0,2,8:53 PM,5:29,SUB: Prince FOR Carter,,,,,4.0,1713,Vince Carter,1610612763.0,Memphis,Grizzlies,MEM,4,2419,Tayshaun Prince,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,329,1111
0021400468,182,8,0,2,8:53 PM,5:29,SUB: Allen FOR Koufos,,,,,4.0,201585,Kosta Koufos,1610612763.0,Memphis,Grizzlies,MEM,4,2754,Tony Allen,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,329,1111
0021400468,193,8,0,2,8:56 PM,4:04,,,SUB: Belinelli FOR Diaw,,,5.0,2564,Boris Diaw,1610612759.0,San Antonio,Spurs,SAS,5,201158,Marco Belinelli,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,244,1196
0021400468,194,8,0,2,8:56 PM,4:04,SUB: Conley FOR Udrih,,,,,4.0,2757,Beno Udrih,1610612763.0,Memphis,Grizzlies,MEM,4,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,244,1196
0021400468,206,8,0,2,9:00 PM,2:23,,,SUB: Green FOR Joseph,,,5.0,202709,Cory Joseph,1610612759.0,San Antonio,Spurs,SAS,5,201980,Danny Green,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,143,1297
0021400468,207,8,0,2,9:00 PM,2:23,,,SUB: Mills FOR Bonner,,,5.0,2588,Matt Bonner,1610612759.0,San Antonio,Spurs,SAS,5,201988,Patty Mills,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,143,1297
0021400468,302,8,0,3,9:34 PM,5:21,SUB: Stokes FOR Leuer,,,,,4.0,202720,Jon Leuer,1610612763.0,Memphis,Grizzlies,MEM,4,203950,Jarnell Stokes,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,321,1839
0021400468,303,8,0,3,9:34 PM,5:21,,,SUB: Green FOR Ginobili,,,5.0,1938,Manu Ginobili,1610612759.0,San Antonio,Spurs,SAS,5,201980,Danny Green,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,321,1839
0021400468,304,8,0,3,9:34 PM,5:21,,,SUB: Mills FOR Joseph,,,5.0,202709,Cory Joseph,1610612759.0,San Antonio,Spurs,SAS,5,201988,Patty Mills,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,321,1839
0021400468,312,8,0,3,9:36 PM,4:24,SUB: Prince FOR Stokes,,,,,4.0,203950,Jarnell Stokes,1610612763.0,Memphis,Grizzlies,MEM,4,2419,Tayshaun Prince,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,264,1896
0021400468,313,8,0,3,9:36 PM,4:24,SUB: Carter FOR Allen,,,,,4.0,2754,Tony Allen,1610612763.0,Memphis,Grizzlies,MEM,4,1713,Vince Carter,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,264,1896
0021400468,314,8,0,3,9:36 PM,4:24,,,SUB: Bonner FOR Splitter,,,5.0,201168,Tiago Splitter,1610612759.0,San Antonio,Spurs,SAS,5,2588,Matt Bonner,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,264,1896
0021400468,324,8,0,3,9:39 PM,3:18,,,SUB: Ayres FOR Duncan,,,5.0,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,5,201965,Jeff Ayres,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,198,1962
0021400468,332,8,0,3,9:42 PM,2:52,SUB: Udrih FOR Conley,,,,,4.0,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,4,2757,Beno Udrih,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,172,1988
0021400468,392,8,0,4,9:57 PM,9:17,SUB: Pondexter FOR Lee,,,,,4.0,201584,Courtney Lee,1610612763.0,Memphis,Grizzlies,MEM,4,202347,Quincy Pondexter,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,557,2323
0021400468,393,8,0,4,9:57 PM,9:17,,,SUB: Joseph FOR Belinelli,,,5.0,201158,Marco Belinelli,1610612759.0,San Antonio,Spurs,SAS,5,202709,Cory Joseph,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,557,2323
0021400468,394,8,0,4,9:57 PM,9:17,,,SUB: Ginobili FOR Mills,,,5.0,201988,Patty Mills,1610612759.0,San Antonio,Spurs,SAS,5,1938,Manu Ginobili,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,557,2323
0021400468,402,8,0,4,9:59 PM,7:45,,,SUB: Duncan FOR Ayres,,,5.0,201965,Jeff Ayres,1610612759.0,San Antonio,Spurs,SAS,5,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,465,2415
0021400468,403,8,0,4,9:59 PM,7:45,SUB: Allen FOR Carter,,,,,4.0,1713,Vince Carter,1610612763.0,Memphis,Grizzlies,MEM,4,2754,Tony Allen,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,465,2415
0021400468,404,8,0,4,10:00 PM,7:45,SUB: Conley FOR Udrih,,,,,4.0,2757,Beno Udrih,1610612763.0,Memphis,Grizzlies,MEM,4,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,465,2415
0021400468,411,8,0,4,10:01 PM,6:33,SUB: Gasol FOR Koufos,,,,,4.0,201585,Kosta Koufos,1610612763.0,Memphis,Grizzlies,MEM,4,201188,Marc Gasol,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,393,2487
0021400468,421,8,0,4,10:05 PM,5:13,,,SUB: Belinelli FOR Green,,,5.0,201980,Danny Green,1610612759.0,San Antonio,Spurs,SAS,5,201158,Marco Belinelli,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,313,2567
0021400468,430,8,0,4,10:08 PM,3:37,,,SUB: Mills FOR Ginobili,,,5.0,1938,Manu Ginobili,1610612759.0,San Antonio,Spurs,SAS,5,201988,Patty Mills,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,217,2663
0021400468,444,8,0,4,10:12 PM,2:46,,,SUB: Bonner FOR Duncan,,,5.0,1495,Tim Duncan,1610612759.0,San Antonio,Spurs,SAS,5,2588,Matt Bonner,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,166,2714
0021400468,445,8,0,4,10:12 PM,2:46,,,SUB: Daye FOR Belinelli,,,5.0,201158,Marco Belinelli,1610612759.0,San Antonio,Spurs,SAS,5,201948,Austin Daye,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,166,2714
0021400468,446,8,0,4,10:12 PM,2:46,,,SUB: Ayres FOR Mills,,,5.0,201988,Patty Mills,1610612759.0,San Antonio,Spurs,SAS,5,201965,Jeff Ayres,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,166,2714
0021400468,461,8,0,4,10:16 PM,1:58,SUB: Lee FOR Allen,,,,,4.0,2754,Tony Allen,1610612763.0,Memphis,Grizzlies,MEM,4,201584,Courtney Lee,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,118,2762
0021400468,469,8,0,4,10:19 PM,0:16,SUB: Adams FOR Conley,,,,,4.0,201144,Mike Conley,1610612763.0,Memphis,Grizzlies,MEM,4,203919,Jordan Adams,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,16,2864
0021400468,470,8,0,4,10:19 PM,0:16,SUB: Stokes FOR Prince,,,,,4.0,2419,Tayshaun Prince,1610612763.0,Memphis,Grizzlies,MEM,4,203950,Jarnell Stokes,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,16,2864
0021400892,63,8,0,1,7:52 PM,5:46,,,SUB: Smith FOR Jones,,,5.0,203093,Terrence Jones,1610612745.0,Houston,Rockets,HOU,5,2746,Josh Smith,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,346,374
0021400892,68,8,0,1,7:53 PM,5:13,SUB: Antic FOR Horford,,,,,4.0,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,4,203544,Pero Antic,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,313,407
0021400892,69,8,0,1,7:53 PM,5:13,SUB: Bazemore FOR Korver,,,,,4.0,2594,Kyle Korver,1610612737.0,Atlanta,Hawks,ATL,4,203145,Kent Bazemore,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,313,407
0021400892,72,8,0,1,7:54 PM,4:54,,,SUB: Terry FOR Brewer,,,5.0,201147,Corey Brewer,1610612745.0,Houston,Rockets,HOU,5,1891,Jason Terry,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,294,426
0021400892,81,8,0,1,7:55 PM,4:17,,,SUB: Prigioni FOR Beverley,,,5.0,201976,Patrick Beverley,1610612745.0,Houston,Rockets,HOU,5,203143,Pablo Prigioni,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,257,463
0021400892,87,8,0,1,7:57 PM,3:59,SUB: Schroder FOR Teague,,,,,4.0,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL,4,203471,Dennis Schröder,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,239,481
0021400892,108,8,0,1,8:01 PM,2:53,,,SUB: Brewer FOR Ariza,,,5.0,2772,Trevor Ariza,1610612745.0,Houston,Rockets,HOU,5,201147,Corey Brewer,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,173,547
0021400892,109,8,0,1,8:01 PM,2:53,,,SUB: Jones FOR Motiejunas,,,5.0,202700,Donatas Motiejunas,1610612745.0,Houston,Rockets,HOU,5,203093,Terrence Jones,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,173,547
0021400892,120,8,0,1,8:03 PM,1:45,SUB: Korver FOR Carroll,,,,,4.0,201960,DeMarre Carroll,1610612737.0,Atlanta,Hawks,ATL,4,2594,Kyle Korver,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,105,615
0021400892,127,8,0,1,8:05 PM,0:49,SUB: Horford FOR Millsap,,,,,4.0,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,4,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,49,671
0021400892,143,8,0,2,8:11 PM,10:37,SUB: Scott FOR Antic,,,,,4.0,203544,Pero Antic,1610612737.0,Atlanta,Hawks,ATL,4,203118,Mike Scott,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,637,803
0021400892,144,8,0,2,8:11 PM,10:37,,,SUB: Beverley FOR Prigioni,,,5.0,203143,Pablo Prigioni,1610612745.0,Houston,Rockets,HOU,5,201976,Patrick Beverley,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,637,803
0021400892,151,8,0,2,8:12 PM,9:38,,,SUB: Motiejunas FOR Smith,,,5.0,2746,Josh Smith,1610612745.0,Houston,Rockets,HOU,5,202700,Donatas Motiejunas,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,578,862
0021400892,152,8,0,2,8:12 PM,9:38,,,SUB: Ariza FOR Terry,,,5.0,1891,Jason Terry,1610612745.0,Houston,Rockets,HOU,5,2772,Trevor Ariza,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,578,862
0021400892,170,8,0,2,8:17 PM,8:24,SUB: Carroll FOR Bazemore,,,,,4.0,203145,Kent Bazemore,1610612737.0,Atlanta,Hawks,ATL,4,201960,DeMarre Carroll,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,504,936
0021400892,199,8,0,2,8:23 PM,5:09,,,SUB: Terry FOR Jones,,,5.0,203093,Terrence Jones,1610612745.0,Houston,Rockets,HOU,5,1891,Jason Terry,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,309,1131
0021400892,200,8,0,2,8:23 PM,5:09,,,SUB: Smith FOR Brewer,,,5.0,201147,Corey Brewer,1610612745.0,Houston,Rockets,HOU,5,2746,Josh Smith,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,309,1131
0021400892,201,8,0,2,8:23 PM,5:09,SUB: Bazemore FOR Horford,,,,,4.0,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,4,203145,Kent Bazemore,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,309,1131
0021400892,202,8,0,2,8:23 PM,5:09,SUB: Teague FOR Korver,,,,,4.0,2594,Kyle Korver,1610612737.0,Atlanta,Hawks,ATL,4,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,309,1131
0021400892,203,8,0,2,8:23 PM,5:09,SUB: Millsap FOR Schroder,,,,,4.0,203471,Dennis Schröder,1610612737.0,Atlanta,Hawks,ATL,4,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,309,1131
0021400892,235,8,0,2,8:29 PM,1:48,SUB: Horford FOR Bazemore,,,,,4.0,203145,Kent Bazemore,1610612737.0,Atlanta,Hawks,ATL,4,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,108,1332
0021400892,236,8,0,2,8:29 PM,1:48,SUB: Korver FOR Scott,,,,,4.0,203118,Mike Scott,1610612737.0,Atlanta,Hawks,ATL,4,2594,Kyle Korver,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,108,1332
0021400892,237,8,0,2,8:29 PM,1:48,,,SUB: Jones FOR Motiejunas,,,5.0,202700,Donatas Motiejunas,1610612745.0,Houston,Rockets,HOU,5,203093,Terrence Jones,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,108,1332
0021400892,251,8,0,2,8:32 PM,0:50,,,SUB: Motiejunas FOR Smith,,,5.0,2746,Josh Smith,1610612745.0,Houston,Rockets,HOU,5,202700,Donatas Motiejunas,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,50,1390
0021400892,309,8,0,3,9:00 PM,6:09,,,SUB: Smith FOR Ariza,,,5.0,2772,Trevor Ariza,1610612745.0,Houston,Rockets,HOU,5,2746,Josh Smith,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,369,1791
0021400892,310,8,0,3,9:00 PM,6:09,,,SUB: Terry FOR Jones,,,5.0,203093,Terrence Jones,1610612745.0,Houston,Rockets,HOU,5,1891,Jason Terry,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,369,1791
0021400892,311,8,0,3,9:00 PM,6:09,SUB: Bazemore FOR Korver,,,,,4.0,2594,Kyle Korver,1610612737.0,Atlanta,Hawks,ATL,4,203145,Kent Bazemore,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,369,1791
0021400892,326,8,0,3,9:02 PM,4:24,SUB: Antic FOR Horford,,,,,4.0,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,4,203544,Pero Antic,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,264,1896
0021400892,327,8,0,3,9:02 PM,4:24,,,SUB: Jones FOR Motiejunas,,,5.0,202700,Donatas Motiejunas,1610612745.0,Houston,Rockets,HOU,5,203093,Terrence Jones,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,264,1896
0021400892,332,8,0,3,9:03 PM,4:15,,,SUB: Prigioni FOR Beverley,,,5.0,201976,Patrick Beverley,1610612745.0,Houston,Rockets,HOU,5,203143,Pablo Prigioni,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,255,1905
0021400892,339,8,0,3,9:04 PM,4:14,SUB: Schroder FOR Teague,,,,,4.0,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL,4,203471,Dennis Schröder,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,254,1906
0021400892,340,8,0,3,9:04 PM,4:14,,,SUB: Ariza FOR Brewer,,,5.0,201147,Corey Brewer,1610612745.0,Houston,Rockets,HOU,5,2772,Trevor Ariza,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,254,1906
0021400892,355,8,0,3,9:08 PM,2:17,SUB: Korver FOR Carroll,,,,,4.0,201960,DeMarre Carroll,1610612737.0,Atlanta,Hawks,ATL,4,2594,Kyle Korver,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,137,2023
0021400892,356,8,0,3,9:08 PM,2:17,SUB: Horford FOR Millsap,,,,,4.0,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,4,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,137,2023
0021400892,394,8,0,4,9:18 PM,10:31,SUB: Scott FOR Antic,,,,,4.0,203544,Pero Antic,1610612737.0,Atlanta,Hawks,ATL,4,203118,Mike Scott,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,631,2249
0021400892,395,8,0,4,9:18 PM,10:31,SUB: Teague FOR Bazemore,,,,,4.0,203145,Kent Bazemore,1610612737.0,Atlanta,Hawks,ATL,4,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,631,2249
0021400892,405,8,0,4,9:20 PM,9:21,,,SUB: Motiejunas FOR Smith,,,5.0,2746,Josh Smith,1610612745.0,Houston,Rockets,HOU,5,202700,Donatas Motiejunas,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,561,2319
0021400892,412,8,0,4,9:21 PM,8:29,,,SUB: Beverley FOR Prigioni,,,5.0,203143,Pablo Prigioni,1610612745.0,Houston,Rockets,HOU,5,201976,Patrick Beverley,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,509,2371
0021400892,413,8,0,4,9:21 PM,8:29,,,SUB: Brewer FOR Terry,,,5.0,1891,Jason Terry,1610612745.0,Houston,Rockets,HOU,5,201147,Corey Brewer,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,509,2371
0021400892,426,8,0,4,9:26 PM,6:57,SUB: Millsap FOR Horford,,,,,4.0,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,4,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,417,2463
0021400892,427,8,0,4,9:26 PM,6:57,SUB: Carroll FOR Korver,,,,,4.0,2594,Kyle Korver,1610612737.0,Atlanta,Hawks,ATL,4,201960,DeMarre Carroll,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,417,2463
0021400892,438,8,0,4,9:28 PM,6:19,,,SUB: Smith FOR Ariza,,,5.0,2772,Trevor Ariza,1610612745.0,Houston,Rockets,HOU,5,2746,Josh Smith,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,379,2501
0021400892,439,8,0,4,9:28 PM,6:19,,,SUB: Terry FOR Jones,,,5.0,203093,Terrence Jones,1610612745.0,Houston,Rockets,HOU,5,1891,Jason Terry,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,379,2501
0021400892,449,8,0,4,9:30 PM,5:17,SUB: Horford FOR Scott,,,,,4.0,203118,Mike Scott,1610612737.0,Atlanta,Hawks,ATL,4,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,317,2563
0021400892,470,8,0,4,9:35 PM,3:10,,,SUB: Ariza FOR Brewer,,,5.0,201147,Corey Brewer,1610612745.0,Houston,Rockets,HOU,5,2772,Trevor Ariza,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,190,2690
0021400892,471,8,0,4,9:35 PM,3:10,,,SUB: Jones FOR Smith,,,5.0,2746,Josh Smith,1610612745.0,Houston,Rockets,HOU,5,203093,Terrence Jones,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,190,2690
0021400892,493,8,0,4,9:40 PM,1:15,SUB: Korver FOR Schroder,,,,,4.0,203471,Dennis Schröder,1610612737.0,Atlanta,Hawks,ATL,4,2594,Kyle Korver,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,75,2805
0021400892,506,8,0,4,9:45 PM,0:51,,,SUB: Brewer FOR Beverley,,,5.0,201976,Patrick Beverley,1610612745.0,Houston,Rockets,HOU,5,201147,Corey Brewer,1610612745.0,Houston,Rockets,HOU,0,0,,,,,,0,51,2829
0021400892,509,8,0,4,9:46 PM,0:51,SUB: Schroder FOR Korver,,,,,4.0,2594,Kyle Korver,1610612737.0,Atlanta,Hawks,ATL,4,203471,Dennis Schröder,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,51,2829
0021400892,526,8,0,4,9:49 PM,0:15,SUB: Antic FOR Horford,,,,,4.0,201143,Al Horford,1610612737.0,Atlanta,Hawks,ATL,4,203544,Pero Antic,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,15,2865
0021400892,527,8,0,4,9:49 PM,0:15,SUB: Scott FOR Millsap,,,,,4.0,200794,Paul Millsap,1610612737.0,Atlanta,Hawks,ATL,4,203118,Mike Scott,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,15,2865
0021400892,528,8,0,4,9:49 PM,0:15,SUB: Bazemore FOR Teague,,,,,4.0,201952,Jeff Teague,1610612737.0,Atlanta,Hawks,ATL,4,203145,Kent Bazemore,1610612737.0,Atlanta,Hawks,ATL,0,0,,,,,,0,15,2865
0021400818,53,8,0,1,8:19 PM,6:41,,,SUB: Knight FOR Green,,,5.0,101123,Gerald Green,1610612756.0,Phoenix,Suns,PHX,5,202688,Brandon Knight,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,401,319
0021400818,64,8,0,1,8:22 PM,5:54,,,SUB: Marc Morris FOR Tucker,,,5.0,200782,P.J. Tucker,1610612756.0,Phoenix,Suns,PHX,5,202694,Marcus Morris Sr.,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,354,366
0021400818,75,8,0,1,8:24 PM,4:28,SUB: Gibson FOR Noah,,,,,4.0,201149,Joakim Noah,1610612741.0,Chicago,Bulls,CHI,4,201959,Taj Gibson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,268,452
0021400818,76,8,0,1,8:24 PM,4:28,SUB: Brooks FOR Rose,,,,,4.0,201565,Derrick Rose,1610612741.0,Chicago,Bulls,CHI,4,201166,Aaron Brooks,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,268,452
0021400818,77,8,0,1,8:25 PM,4:28,,,SUB: Wright FOR Mark Morris,,,5.0,202693,Markieff Morris,1610612756.0,Phoenix,Suns,PHX,5,201148,Brandan Wright,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,268,452
